sources,destinations,protocol,ecn,checksum,packet_time
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0269640
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0071290
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0548880
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0007180
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0461960
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0040920
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0530600
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0132940
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0391580
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0006220
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0450740
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0330610
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0281340
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0737250
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0299290
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0373860
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0000510
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0007430
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0350900
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0794940
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0701850
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0350570
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0092470
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0420390
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.1510860
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0140230
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0781510
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0025160
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0331800
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0006950
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0746200
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0043390
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0572900
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0006260
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0101720
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0450800
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0681820
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0031900
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0135090
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0020770
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0342940
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0010030
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0090530
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0000260
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0490020
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0000300
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0143870
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0000510
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.1191840
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0270210
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0763350
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0081110
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0035760
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0218170
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0857490
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0000500
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.1491080
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0000920
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0021430
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0583730
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0300460
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0826010
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0018580
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0392470
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0000250
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0271000
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.1782030
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0805330
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0331690
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0623810
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0139870
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0600710
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0709750
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0290670
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0343620
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0313570
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0755580
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0270530
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0028910
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0230280
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0682810
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0000330
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0240410
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0005920
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0009050
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0015390
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0301220
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0591340
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0037580
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0000550
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0005940
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0484630
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0015740
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0161430
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0006060
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0158320
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0723960
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0171780
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0171110
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0613210
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0290090
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0061380
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0431120
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0080690
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0230480
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0410930
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0054090
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0283470
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0637640
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0051440
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0806640
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0741300
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0061040
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0039550
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0783710
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0340880
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0111770
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0720770
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0001340
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.1576740
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0442490
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0052180
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0692890
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0342840
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0667460
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0000490
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0381740
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0059850
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0005760
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0181410
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0642730
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0762450
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0421240
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0441190
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0590840
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0054670
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0428320
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0062890
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0122050
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0560160
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0005370
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0111090
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0679880
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0059270
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls,0,2,0.0663710
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000580
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000560
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000440
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000440
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000450
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000710
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000510
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000610
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000540
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000510
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000610
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000550
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000540
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000560
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000610
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000590
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000470
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000530
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000480
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000540
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000620
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000440
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000530
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000550
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000480
HewlettPacka_e0:02:5e,RockwellAuto_5f:49:51,eth:ethertype:ip:tcp:enip:cip:cipcls:cipcls:cip:cipcls:cipcls:cip:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls:cipcls,0,2,0.0000510
